filename,Transcript
speaker50_m_nn_utt08.wav,sakrampunge resik resik omah lan pelataran
speaker50_m_nn_utt09.wav,isuk wengi nyambut gawe golek duwit
speaker50_m_nn_utt10.wav,ojo wengi wengi yen kowe mulih omah
speaker50_m_nn_utt11.wav,awan maeng durung ana kabare
speaker50_m_nn_utt12.wav,aku arep dolanan karo kancaku
speaker50_m_nn_utt13.wav,kali ngarep sekolah banjir amarga udan
speaker50_m_nn_utt14.wav,niki sedaya kuasanipun gusti
speaker50_m_nn_utt15.wav,nalika ora udan aku arep umbah umbah
speaker50_m_nn_utt16.wav,kabeh wong arep tuku klambi anyar
speaker50_m_nn_utt17.wav,kula mboten kepanggih sinten sinten
speaker50_m_nn_utt18.wav,simbah maos koran ing teras mburi
speaker50_m_nn_utt19.wav,maca buku iku hobine kangmas
speaker50_m_nn_utt20.wav,senajan ora sugih nanging wong iku apikan
speaker50_m_nn_utt21.wav,sesuk isuk wayahe siram siram kembang
speaker50_m_nn_utt22.wav,ojo lali mangan yen ora gelem lara
speaker50_m_nn_utt23.wav,lara untu iku luwih lara ketimbang lara ati
speaker50_m_nn_utt24.wav,siji wae yen arep nukokne aku jajan
speaker50_m_nn_utt25.wav,etan alas ngulon sitik iku kuburan
speaker50_m_nn_utt26.wav,ojo turu nganti awan mengko diseneni bapak
speaker50_m_nn_utt27.wav,adus disik sakdurunge budal ngaji
speaker50_m_nn_utt28.wav,nyapu latar omah iku saben isuk lan sore
speaker50_m_nn_utt29.wav,mbakku yen sinau ora ngerti wektu
speaker50_m_nn_utt30.wav,sampeyan napa gelem tumbas gelangku
speaker51_f_n_utt01​.wav,aku tak ngaso sik capek pol
speaker51_f_n_utt02.wav,kowe wes teko durung aku nunggu iki
speaker51_f_n_utt03.wav,ojo lali nek lewat tuku es teh yo
speaker51_f_n_utt04.wav,aku laper rek ayo mangan nang warung pojokan
speaker51_f_n_utt05.wav,iki hape kok lemot tenan ga ngerti kenapa
speaker51_f_n_utt06.wav,kowe ojo ngeyel tak kandani apik apik iki
speaker51_f_n_utt07.wav,aku meh turu wae mata wes pedhot
speaker51_f_n_utt08.wav,sakkarep mu lah aku manut ae
speaker51_f_n_utt09.wav,ayo cepet rek wes sore iki
speaker51_f_n_utt10.wav,kowe ki lucu pol tak kandani
speaker51_f_n_utt11.wav,ngopo kok kowe bengok bengok pelan wae rek
speaker51_f_n_utt12.wav,aku tak mandi sik panas rek
speaker51_f_n_utt13.wav,ojo lali balekno chargerku yo
speaker51_f_n_utt14.wav,aku kesel rek seharian muter muter
speaker51_f_n_utt15.wav,wingi aku ndelok film apik pol kowe kudu nonton
speaker51_f_n_utt16.wav,ngene rek nek ra paham tak jelasin maneh
speaker51_f_n_utt17.wav,kowe koq maksa tenan santai ae rek
speaker51_f_n_utt18.wav,aku tak ngopi sek ngantuk rek
speaker51_f_n_utt19.wav,woi kowe kok ngilang wae susah ditelepon
speaker51_f_n_utt20.wav,lho iki barangmu tak temokno nang meja
speaker51_f_n_utt21.wav,masio mendung hawane tetep panas rek
speaker51_f_n_utt22.wav,opo kowe yakin rasane kok aneh ya
speaker51_f_n_utt23.wav,kowe ojo panik rek pelan pelan ae
speaker51_f_n_utt24.wav,aku kelingan koyok tau ndelok kowe nang kafe wingi
speaker51_f_n_utt25.wav,ojo lali bales chat ku rek penting iki
speaker51_f_n_utt26.wav,kowe koq diem wae laper yo
speaker51_f_n_utt27.wav,ayo rungokno sek penting iki
speaker51_f_n_utt28.wav,sopo sing nyalakno tv rame pol
speaker51_f_n_utt29.wav,aku kok ngelak tenan yo tak tuku minum sek
speaker51_f_n_utt30.wav,eh rek koe mau ngomong opo tak rungokno setengah wae
speaker52_m_n_utt1.wav,aku arep menyang pasar dina iki
speaker52_m_n_utt10.wav,kowe wis mangan durung
speaker52_m_n_utt11.wav,omahku cedhak karo sekolah
speaker52_m_n_utt12.wav,dina iki udan deres banget
speaker52_m_n_utt13.wav,ayo padha budhal saiki
speaker52_m_n_utt14.wav,dheweke seneng maca buku
speaker52_m_n_utt15.wav,aku kangen karo kowe
speaker52_m_n_utt16.wav,sepur mau telat teka
speaker52_m_n_utt17.wav,aku nyiapke wedang jahe kanggo kowe
speaker52_m_n_utt18.wav,kucingku turu ing kursi
speaker52_m_n_utt19.wav,kowe ojo lali tugasmu
speaker52_m_n_utt2.wav,dheweke tuku jajanan ing warung
speaker52_m_n_utt20.wav,aku pengin sinau luwih akeh
speaker52_m_n_utt21.wav,sepedaku rodane bocor
speaker52_m_n_utt22.wav,ayo mangan bareng wae
speaker52_m_n_utt23.wav,kowe kudu ati ati ing dalan
speaker52_m_n_utt24.wav,aku krungu swara rame ing njaba
speaker52_m_n_utt25.wav,dheweke kerja nganti bengi
speaker52_m_n_utt26.wav,aku seneng krungu crita saka kowe
speaker52_m_n_utt27.wav,dina minggu aku arep dolan
speaker52_m_n_utt28.wav,kowe apik banget dina iki
speaker52_m_n_utt29.wav,aku ora ngerti maksude
speaker52_m_n_utt3.wav,dheweke lunga tanpa pamit
speaker52_m_n_utt30.wav,aku lagi nggoleki bukuku
speaker52_m_n_utt4.wav,kowe iso bantu aku
speaker52_m_n_utt5.wav,adhiku dolanan ing njaba omah
speaker52_m_n_utt6.wav,aku arep tuku sandhangan anyar
speaker52_m_n_utt7.wav,dheweke padha nyanyi bebarengan
speaker52_m_n_utt8.wav,aku kesel nanging seneng
speaker52_m_n_utt9.wav,matur nuwun wis mbantu aku
speaker53_m_nn_utt01.wav,aku nemoni wong tuwa mau ing pasar nanging dheweke ora kelingan aku wis gedh
speaker53_m_nn_utt02.wav,dawet esuk kae rasane kok luwih seger tinimbang biasane
speaker53_m_nn_utt03.wav,sepur sing dakkenteni mau kelakon telat nganti aku kelangan janji
speaker53_m_nn_utt04.wav,kucingku saben wengi nggawa cicak kaya oleh oleh
speaker53_m_nn_utt05.wav,lembayung ing langit sore iki katon kaya digambar tangan bocah cilik
speaker53_m_nn_utt06.wav,saben udan tipis mambu lemah teles ing pekarangan omahku mesthi njalari aku kangen desa
speaker53_m_nn_utt07.wav,paklikku seneng ngoleksi radio lawas sing suarane isih bening
speaker53_m_nn_utt08.wav,dina iki angin gunung ndadekake rambute mbakyuku malay malay kabeh
speaker53_m_nn_utt10.wav,bapak isih nyimpen sepeda ontel warisan simbah senajan rodane wis kropos
speaker53_m_nn_utt11.wav,ing perpustakaan cilik kuwi aku nemu buku sing sampule wis lusuh nanging ceritane nggumunke
speaker53_m_nn_utt12.wav,jaran tetanggan saben subuh muni nganti nggawe aku ora isa turu maneh
speaker53_m_nn_utt13.wav,tuku jadah tempe ing pinggir dalan luwih enak tinimbang ing kafe gedh
speaker53_m_nn_utt14.wav,wong wong ing balai desa padha rembugan bab adicara bersih desa taun iki
speaker53_m_nn_utt15.wav,wengi mau lintang lintang katon luwih padhang kaya arep ngetokake pratelan rahasia
speaker53_m_nn_utt16.wav,adikku wedi karo swara bledeg nanging seneng yen weruh udan deres saka jendhela
speaker53_m_nn_utt17.wav,mbok yem sing dodol wedang ronde kuwi mesthi eling jenengku padahal aku mung teka sak sasi pisan
speaker53_m_nn_utt18.wav,layang lawas saka kanca adoh kuwi isih tak simpen ing laci lemari kayu
speaker53_m_nn_utt19.wav,ing dalan sempit ngetan ana wit mangga sing woh gedh gedh kaya permen raksasa
speaker53_m_nn_utt20.wav,wojo sandalku kesengsem ing lumpur sawah nganti kudu didadekake sandal kutha lan desa sekaligus
speaker53_m_nn_utt21.wav,pitik jago tetanggan tansah kumandang luwih dhisik tinimbang jam wekere omahku
speaker53_m_nn_utt22.wav,nalika mlaku ing pinggir kali aku krungu bocah loro padha cekikikan nggoleki kecebong
speaker53_m_nn_utt23.wav,pak guru nggawa lonceng cilik saka kayu jati kanggo menehi isyarat wiwitan kelas
speaker53_m_nn_utt24.wav,ing panen kaping wingi pari pari katon miring amarga angin njedhul sakdadakan
speaker53_m_nn_utt25.wav,kembang telang sing ditandur simbok saiki mekar nganti pager kebak warna biru
speaker53_m_nn_utt26.wav,anak anak kampung isih seneng lomba bal balan nganggo bola plastik regane lima ewu
speaker53_m_nn_utt27.wav,es mengkene rasane beda kaya ana rasa gula jawa lan jeruk nipis campur dadi siji
speaker53_m_nn_utt28.wav,ing pawon bau geni arang lan wedang jahe dadi siji nggawe suasana anget
speaker53_m_nn_utt29.wav,aku weruh awan putih mbentuk kaya prau gedh sing mlaku pelan ing langit
speaker53_m_nn_utt30.wav,pakdeku seneng nonton wayang kulit nganti bisa crita ulang kabeh dalane lakon
speaker53_m_nn_utt9.wav,ing dalem lawas simbah ana lemari sing yen dibukak muni kreek kaya lagi nyritakake umur
speaker54_m_nn_utt01.wav,aku arep lunga dhisik
speaker54_m_nn_utt02.wav,kowe mangan apa dina iki
speaker54_m_nn_utt03.wav,aku durung siap iki
speaker54_m_nn_utt04.wav,omahmu adoh saka kene
speaker54_m_nn_utt05.wav,kowe kudu sinau luwih
speaker54_m_nn_utt06.wav,dina iki panas banget
speaker54_m_nn_utt07.wav,ayo dolan bareng
speaker54_m_nn_utt08.wav,aku pengin turu rumiyin
speaker54_m_nn_utt09.wav,sepur mau wis mangkat
speaker54_m_nn_utt10.wav,kowe kudu luwih sabar
speaker54_m_nn_utt11.wav,kucingku ilang wingi sore
speaker54_m_nn_utt12.wav,aku tuku sayur nang pasar
speaker54_m_nn_utt13.wav,ayo mangan bareng wae
speaker54_m_nn_utt14.wav,sepatuku teles kena udan
speaker54_m_nn_utt15.wav,kowe ngerti dalane ora
speaker54_m_nn_utt16.wav,ayo bali wae saiki
speaker54_m_nn_utt17.wav,wingi aku menyang omahmu
speaker54_m_nn_utt18.wav,ati ati yen numpak motor
speaker54_m_nn_utt19.wav,kowe apik tenan dina iki
speaker54_m_nn_utt20.wav,sepeda iki rusak kabeh
speaker54_m_nn_utt21.wav,aku pengin ngopi dhisik
speaker54_m_nn_utt22.wav,aku kudu lunga saiki
speaker54_m_nn_utt23.wav,segane wis entek
speaker54_m_nn_utt24.wav,kowe ngerti jenenge ora
speaker54_m_nn_utt25.wav,kowe oleh mlebu kene
speaker54_m_nn_utt26.wav,aja lali mangan
speaker54_m_nn_utt27.wav,sepur teka sebentar maneh
speaker54_m_nn_utt28.wav,ayo ndandani meja kuwi
speaker54_m_nn_utt29.wav,ayo padha mlaku mlaku sore
speaker54_m_nn_utt30.wav,piye kabare nduk
speaker55_m_nn_utt01.wav,aku inggih sae matur nuwun
speaker55_m_nn_utt02.wav,kowe kados pundi kabarmu dina iki
speaker55_m_nn_utt03.wav,aku mung sarek sarek dhisik terus arep sinau maneh
speaker55_m_nn_utt04.wav,nyuwun sewu aku durung saged mangsuli dhisik
speaker55_m_nn_utt05.wav,yen kowe kersa ayo bebarengan ndeleng materine rumiyin
speaker55_m_nn_utt06.wav,aku mung nyuwun piwulang sethithik wae
speaker55_m_nn_utt07.wav,kowe saged ngendika malih kanthi alon alon
speaker55_m_nn_utt08.wav,mugi mugi usaha kowe kasil kanthi sae
speaker55_m_nn_utt09.wav,aku lagi nyuwun cathetan saka kanca
speaker55_m_nn_utt10.wav,aku arep nggawe rangkuman saka piwulang iki
speaker55_m_nn_utt11.wav,aku nyoba mangerteni piwulange
speaker55_m_nn_utt12.wav,aku arep ngirim layang elektronik sawise rampung nyunting
speaker55_m_nn_utt13.wav,aku lagi mriksa menawa ana kalepatan tulisan
speaker55_m_nn_utt14.wav,mugi dinae kowe lancar
speaker55_m_nn_utt15.wav,aku kersa sinau bareng
speaker55_m_nn_utt16.wav,nyuwun pirsa punika sampun leres durung
speaker55_m_nn_utt17.wav,aku remen sinau bab iki
speaker55_m_nn_utt18.wav,nyuwun pangapunten aku durung mangertos
speaker55_m_nn_utt19.wav,aku lagi nyiapake laporan cilik
speaker55_m_nn_utt20.wav,mugi rembugan iki migunani
speaker55_m_nn_utt21.wav,aku ngenteni piwulang sabanjure
speaker55_m_nn_utt22.wav,aku arep ngirim berkas iki
speaker55_m_nn_utt23.wav,kowe kersa lungguh mrene
speaker55_m_nn_utt24.wav,aku nembe rampung sinau
speaker55_m_nn_utt25.wav,kowe kados pundi kabarmu
speaker55_m_nn_utt26.wav,aku arep wangsul rumiyin
speaker55_m_nn_utt27.wav,nyuwun sewu aku rada telat
speaker55_m_nn_utt28.wav,aku pengin ngaso sekedhap
speaker55_m_nn_utt29.wav,aku badhe ngatur jadwal maneh
speaker55_m_nn_utt30.wav,aku nyuwun tulung sethithik
speaker56_m_nn_utt01.wav,aku arep mangan sek
speaker56_m_nn_utt02.wav,kowe wis tangi durung
speaker56_m_nn_utt03.wav,ayo lunga bareng
speaker56_m_nn_utt04.wav,opo kowe wis siyap
speaker56_m_nn_utt05.wav,aku ora paham maksude
speaker56_m_nn_utt06.wav,benten ora popo santai wae
speaker56_m_nn_utt07.wav,mangan pisan ben ora laper
speaker56_m_nn_utt08.wav,kowe arep menyang endi
speaker56_m_nn_utt09.wav,aku bali dhisik yo
speaker56_m_nn_utt10.wav,wingi aku lali nggawa dompet
speaker56_m_nn_utt11.wav,opo kowe krungu swarane
speaker56_m_nn_utt12.wav,dina iki panas banget
speaker56_m_nn_utt13.wav,ayo cepet wis kasep iki
speaker56_m_nn_utt14.wav,kowe apik tenan dina iki
speaker56_m_nn_utt15.wav,opo iki bener carane
speaker56_m_nn_utt16.wav,aku mung arep takon sethitik
speaker56_m_nn_utt17.wav,ayo ngaso sebentar
speaker56_m_nn_utt18.wav,opo kowe lagi sibuk saiki
speaker56_m_nn_utt19.wav,tak bantu yen perlu
speaker56_m_nn_utt20.wav,aku seneng ketemu kowe
speaker56_m_nn_utt21.wav,opo kowe wis rampung kerja
speaker56_m_nn_utt22.wav,ayo tuku jajanan nang pasar
speaker56_m_nn_utt23.wav,aku kesel pengin turu
speaker56_m_nn_utt24.wav,kowe ojo lali nggawa payung
speaker56_m_nn_utt25.wav,dina iki akeh kerjaan
speaker56_m_nn_utt26.wav,opo kowe ngerti dalane
speaker56_m_nn_utt27.wav,matur nuwun sanget yo
speaker56_m_nn_utt28.wav,opo ana sing kurang jelas
speaker56_m_nn_utt29.wav,wis ayo mulih wae
speaker56_m_nn_utt30.wav,aku nyoba sing paling gampang dhisik
speaker57_m_nn_utt01.wav,piye kabarmu dina iki aku kangen
speaker57_m_nn_utt02.wav,nek ngantuk yo turu wae saiki
speaker57_m_nn_utt03.wav,aku arep lunga ning pasar tuku sayur lan lombok abang
speaker57_m_nn_utt04.wav,ibuku lagi nggodhok wedang jahe neng pawon amarga adhem
speaker57_m_nn_utt05.wav,adikku nesu amarga mobil mobilane rusak
speaker57_m_nn_utt06.wav,aku wedi liwat alas yen wis wayah bengi
speaker57_m_nn_utt07.wav,kamarku yen wingi dadi adem banget nganti ora butuh kipas
speaker57_m_nn_utt08.wav,aku seneng dolanan bareng kanca kancaku sawise balek sekolah
speaker57_m_nn_utt09.wav,cah kuwi luwih dhuwur dibandhingke aku
speaker57_m_nn_utt10.wav,kampungku sepi banget yen wayahe prei sekolah
speaker57_m_nn_utt11.wav,iwak ning pasar ukurane gedhe nanging regane larang
speaker57_m_nn_utt12.wav,bapakku lagi ndandani motor neng garasi bareng paklek
speaker57_m_nn_utt13.wav,aku lagi sinau maca buku sejarah sing tipise kandel banget
speaker57_m_nn_utt14.wav,aku lagi ngumbah klambi ning kamar mandi amarga udane wis mandek
speaker57_m_nn_utt15.wav,cah kuwi lagi main bal balan karo kancane ning lapangan
speaker57_m_nn_utt16.wav,ayo tangi saiki wis wayahe sekolah
speaker57_m_nn_utt17.wav,aku nyawang langit wengi sing padhang mergo ana rembulan
speaker57_m_nn_utt18.wav,ojo lali tuku panganan kanggo aku
speaker57_m_nn_utt19.wav,bungkuse gedhe nanging isine kopong
speaker57_m_nn_utt20.wav,ojo kakehan guyon mengko ora rampung gaweane
speaker57_m_nn_utt21.wav,kowe ojo njupuk jajanan kuwi
speaker57_m_nn_utt22.wav,kucingku turu neng kursi empuk cedhak jendhela
speaker57_m_nn_utt23.wav,yen durung cetho kowe bisa takon saiki
speaker57_m_nn_utt24.wav,aku seneng banget yen sore ngombe teh anget bareng ibu
speaker57_m_nn_utt25.wav,bapakku lagi ndelok berita sore ning televisi ruang tamu
speaker57_m_nn_utt26.wav,kula badhe tumbas sayur wonten pasar
speaker57_m_nn_utt27.wav,kula nembe sinau basa jawi wonten kamar
speaker57_m_nn_utt28.wav,panjenengan saget ngunjuk teh utawi wedang jahe
speaker57_m_nn_utt29.wav,kulo nyuwun tulung nggawa buku punika
speaker57_m_nn_utt30.wav,kulo nyuwun tulung tumbas gula wonten warung
speaker59_m_n_utt01.wav,selamat siang kowe lagi ngapa saiki
speaker59_m_n_utt02.wav,aku arep tuku nasi uduk ning warung
speaker59_m_n_utt03.wav,kowe wis siap berangkat durung iki
speaker59_m_n_utt04.wav,tulung gawakke tas sekolahku ya iku
speaker59_m_n_utt05.wav,aku lagi ngerjake tugas rumah kene
speaker59_m_n_utt06.wav,adhiku lagi mangan permen ning ruang tamu
speaker59_m_n_utt07.wav,bapak arep kondur saka kantor jam nem
speaker59_m_n_utt08.wav,ibu lagi nggawe kue ning pawon mburi
speaker59_m_n_utt09.wav,aku kepengin ngombe jus jeruk dingin
speaker59_m_n_utt10.wav,kowe arep menyang gereja minggu sesuk
speaker59_m_n_utt11.wav,aku seneng banget mangan gado gado
speaker59_m_n_utt12.wav,sesuk aku libur kuliah sehari penuh
speaker59_m_n_utt13.wav,ayo dolan bal balan ning lapangan
speaker59_m_n_utt14.wav,kowe lagi ngrungokke musik apa saiki
speaker59_m_n_utt15.wav,aku arep lunga menyang toko buku
speaker59_m_n_utt16.wav,tulung anterni aku menyang stasiun ya
speaker59_m_n_utt17.wav,aku wis rampung nggarap semua tugas
speaker59_m_n_utt18.wav,kowe tau mangan rendang padang durung
speaker59_m_n_utt19.wav,aku lagi ngenteni ojek online ning pinggir
speaker59_m_n_utt20.wav,aja main hp terus kowe kudu istirahat
speaker59_m_n_utt21.wav,aku kepengin dolan menyang gunung besok
speaker59_m_n_utt22.wav,panas banget cuacane dina iki tenan
speaker59_m_n_utt23.wav,kowe wis minum obat sakit kepala durung
speaker59_m_n_utt24.wav,aku arep ngresiki jendela kamar iki
speaker59_m_n_utt25.wav,tulung mateke kipas angin yen wis adem
speaker59_m_n_utt26.wav,aku lagi capek banget pengin istirahat
speaker59_m_n_utt27.wav,kowe iso nggawakke bekal makan ora
speaker59_m_n_utt28.wav,aku kepengin sinau main piano klasik
speaker59_m_n_utt29.wav,ayo makan malam bareng keluarga kene
speaker59_m_n_utt30.wav,selamat malam mugi saged turu nyenyak
speaker60_m_nn_utt01.wav,koe siji sijine aku tresno karo koe
speaker60_m_nn_utt02.wav,adhiku seneng dolanan bal balan ing lapangan
speaker60_m_nn_utt03.wav,saben dina kula tangi jam lima esuk
speaker60_m_nn_utt04.wav,tukang sayur wis liwat ngarepan omah
speaker60_m_nn_utt05.wav,kucingku turu angler ing dhuwur kursi
speaker60_m_nn_utt06.wav,dina iki hawane panas banget
speaker60_m_nn_utt07.wav,kula nyuwun ngapura menawi kula wonten kalepatan
speaker60_m_nn_utt08.wav,buku crita iki isine lucu banget
speaker60_m_nn_utt09.wav,sore iki kula arep sinau kelompok bareng kanca kanca
speaker60_m_nn_utt10.wav,sapi sapi padha ngombe banyu ing kali
speaker60_m_nn_utt11.wav,bubar udan lemah dadi teles lan lunyu
speaker60_m_nn_utt12.wav,sepedhahe adhik ana ing njero garasi
speaker60_m_nn_utt13.wav,kula lagi ngenteni bis kanggo mulih
speaker60_m_nn_utt14.wav,simbahe lagi njahit klambi anyar
speaker60_m_nn_utt15.wav,bapak lagi maca koran ing teras omah
speaker60_m_nn_utt16.wav,panjenengan tindak menyang ngendi bu
speaker60_m_nn_utt17.wav,tanduran kembang ing pot wis padha mekar
speaker60_m_nn_utt18.wav,ayo padha kumpul bebarengan ing kene
speaker60_m_nn_utt19.wav,kula durung nggarap pr matematika
speaker60_m_nn_utt20.wav,wis telung dina kula ora adus banyu anget
speaker60_m_nn_utt21.wav,taman kutha saiki katon resik lan asri
speaker60_m_nn_utt22.wav,pak tani lagi mluku sawah nganggo kebo
speaker60_m_nn_utt23.wav,nalika liburan kula lunga menyang pantai
speaker60_m_nn_utt24.wav,susu sapi rasane seger lan enak
speaker60_m_nn_utt25.wav,kula njupuk sandhangan ing lemari
speaker60_m_nn_utt26.wav,lampu ing dalan wis padha murub
speaker60_m_nn_utt27.wav,wong tuwa kudu dihormati lan diajeni
speaker60_m_nn_utt28.wav,klambine bapak wis suwek kudu didandani
speaker60_m_nn_utt29.wav,kabeh siswa diwajibake nganggo seragam
speaker60_m_nn_utt30.wav,lawange omah iku dikunci saka njaba
speaker61_m_nn_utt01.wav,kula mangkat sekolah numpak motor
speaker61_m_nn_utt02.wav,kula kudu sregep sinau ben pinter lan munggah kelas
speaker61_m_nn_utt03.wav,kula lali ora nggawa buku gambar
speaker61_m_nn_utt04.wav,kanca kancaku isih maca buku ning perpustakaan
speaker61_m_nn_utt05.wav,sesok dino minggu wayahe turu
speaker61_m_nn_utt06.wav,ibu masak sega goreng
speaker61_m_nn_utt07.wav,bar mangan kula ngumbahi klambi ning mburi
speaker61_m_nn_utt08.wav,wong sabar rejekine jembar
speaker61_m_nn_utt09.wav,hawane ning taman iki adem banget
speaker61_m_nn_utt10.wav,ibu maringi kula sangu kanggo jajan ning kantin
speaker61_m_nn_utt11.wav,bu guru isih nerangake babagan sejarah majapahit
speaker61_m_nn_utt12.wav,ujian semesteran wis cedhak kula kudu sing akeh sinau
speaker61_m_nn_utt13.wav,tim bal balan sekolahanku arep tanding
speaker61_m_nn_utt14.wav,sepatu sing dinggo gawe mangkat sekolah kudu warna ireng ora oleh warna warni
speaker61_m_nn_utt15.wav,mugo mugo bijine apik lan bisa ketampa ning sekolah favorit
speaker61_m_nn_utt16.wav,ilmu iku ibarat obor sing madhangi petenge urip
speaker61_m_nn_utt17.wav,cita cita sing dhuwur kudu dibarengi usaha sing mantep
speaker61_m_nn_utt18.wav,ilmu sing migunani iku ilmu sing diamalke lan diajarke marang wong liya
speaker61_m_nn_utt19.wav,mangan iku kanggo urip dudu urip kanggo mangan
speaker61_m_nn_utt20.wav,mugo mugo akhir minggu iki ora ono gawean tambahan kula arep nyantai ning omah karo nonton film
speaker61_m_nn_utt21.wav,regane tiket mlebu borobudur pancen rada larang
speaker61_m_nn_utt22.wav,ibu nyuwun tulung kula ngancani tindhak menyang pasar
speaker61_m_nn_utt23.wav,sugeng dalu
speaker61_m_nn_utt24.wav,dompetku keri ning omah
speaker61_m_nn_utt25.wav,kula ora gelem mangan
speaker61_m_nn_utt26.wav,kula seneng ngrungokake musik sadurunge turu
speaker61_m_nn_utt27.wav,matur nuwun wis nulungi kula dina iki
speaker61_m_nn_utt28.wav,kula wis suwi ora ketemu karo kanca kanca sekolah
speaker61_m_nn_utt29.wav,dheweke pinter banget yen ngomong ning ngarepan wong akeh
speaker61_m_nn_utt30.wav,kula durung mangan saka esuk mau
speaker62_f_nn_utt01.wav,kula badhe nglajengake makarya sawetawis wekdal
speaker62_f_nn_utt02.wav,panjenengan sageda lungguh rumiyin menawi kersa
speaker62_f_nn_utt03.wav,kula nyuwun tulung supados dipun cekakaken ringkesanipun
speaker62_f_nn_utt04.wav,mugi dinten panjenengan pinaringan kabegjan
speaker62_f_nn_utt05.wav,kula nembe nyiapake piranti kangge rapat enjing
speaker62_f_nn_utt06.wav,kula nyuwun idin ngirim berkas menika sapunika
speaker62_f_nn_utt07.wav,menawi boten keberatan panjenengan saged ngentosi sekedhap
speaker62_f_nn_utt08.wav,kula saweg nyimpen data engkang kakempal sadaya
speaker62_f_nn_utt09.wav,mugi panjenengan maringi pitedah kangge langkah salajengipun
speaker62_f_nn_utt10.wav,kula ajeng ngaturaken cathetan tambahan ing pungkasan
speaker62_f_nn_utt11.wav,kula saweg nyinau bab anyar supados langkung mangertos
speaker62_f_nn_utt12.wav,panjenengan sageda ndherek mirsani asilipun menawi sampun rampung
speaker62_f_nn_utt13.wav,kula badhe nyuwun pangestu sadurunge miwiti
speaker62_f_nn_utt14.wav,mugi panjenengan tansah pinaringan katentreman rahayu
speaker62_f_nn_utt15.wav,kula saweg nindakake panyusunan jadwal enggal
speaker62_f_nn_utt16.wav,menawi dipun caketaken asilipun saged langkung gamblang
speaker62_f_nn_utt17.wav,kula nyuwun pangapunten amargi taksih wonten kekirangan
speaker62_f_nn_utt18.wav,kula nembe nyusun layang panyuwunan resmi
speaker62_f_nn_utt19.wav,panjenengan saged paring wangsulan nalika sampun senggang
speaker62_f_nn_utt20.wav,kula badhe maringi kabar menawi sampun kaleksanan
speaker62_f_nn_utt21.wav,mugi sedaya lelampahan panjenengan kalampahan kanthi lancar
speaker62_f_nn_utt22.wav,kula nyuwun tulung supados dipun aturaken ing basa langkung prasaja
speaker62_f_nn_utt23.wav,kula ajeng nyiapake dhaptar kabutuhan kangge minggu ngajeng
speaker62_f_nn_utt24.wav,menawi wonten perkawis engkang kedah dipun tambahaken sumangga aturaken
speaker62_f_nn_utt25.wav,kula nyuwun supados dokumen punika dipun simpen kanthi tertib
speaker62_f_nn_utt26.wav,mugi proses menika saged rampung rikat lan trep
speaker62_f_nn_utt27.wav,kula saweg nglajengake panyuntingan kalih saking wingi
speaker62_f_nn_utt28.wav,panjenengan saged ngandharake gagasan enggal menawi sampun kasimpen
speaker62_f_nn_utt29.wav,kula nyuwun ringkesan cekakan supados saged dipun kirim dhateng tim
speaker62_f_nn_utt30.wav,mugi panjenengan pinaringan kalancaran nalika nglampahi pakaryan punika
speaker63_m_nn_utt01.wav,dina iki panas banget ya
speaker63_m_nn_utt02.wav,aku arep menyang pasar dhisik
speaker63_m_nn_utt03.wav,kowe wis mangan durung
speaker63_m_nn_utt04.wav,ayo ngopi bareng sore iki
speaker63_m_nn_utt05.wav,dheweke lagi sinau ing kamar
speaker63_m_nn_utt06.wav,omahmu adoh saka kene ta
speaker63_m_nn_utt07.wav,aku kangen karo kowe
speaker63_m_nn_utt08.wav,sepur mau telat teka
speaker63_m_nn_utt09.wav,bapakku kerja saben dino
speaker63_m_nn_utt10.wav,kowe seneng olahraga esuk yo
speaker63_m_nn_utt11.wav,aja lali nggawa payung awane kaya arep udan
speaker63_m_nn_utt12.wav,aku tuku roti lan susu ing warung
speaker63_m_nn_utt13.wav,bocah bocah padha dolanan ing lapangan
speaker63_m_nn_utt14.wav,sepedhaku banne bocor
speaker63_m_nn_utt15.wav,kowe katon apik dina iki
speaker63_m_nn_utt16.wav,mbiyen aku sekolah ing kutha iki
speaker63_m_nn_utt17.wav,ayo cepet mengko ketinggalan
speaker63_m_nn_utt18.wav,aku seneng maca buku bengi bengi
speaker63_m_nn_utt19.wav,kowe ngerti dalan menyang terminal
speaker63_m_nn_utt20.wav,ibuku lagi masak ing pawon
speaker63_m_nn_utt21.wav,sing sabar kabeh bakal apik
speaker63_m_nn_utt22.wav,dino minggu aku pengin istirahat wae
speaker63_m_nn_utt23.wav,aja banter banter ana wong turu
speaker63_m_nn_utt24.wav,sepedhamu anyar apik tenan
speaker63_m_nn_utt25.wav,aku seneng mangan pecel
speaker63_m_nn_utt26.wav,ayo sinau bareng kanggo ujian
speaker63_m_nn_utt27.wav,dino iki aku akeh tugas
speaker63_m_nn_utt28.wav,kowe bisa nulungi aku ora
speaker63_m_nn_utt29.wav,bocah cilik kuwi lucu
speaker63_m_nn_utt30.wav,matur nuwun wis nulungi aku
speaker64_f_nn_utt01.wav,aku arep tuku sayur neng pasar esuk esuk
speaker64_f_nn_utt02.wav,kowe wis mangan durung dina iki
speaker64_f_nn_utt03.wav,mbokne masak pindang iwak wingi sore
speaker64_f_nn_utt04.wav,omahku cedhak karo sekolah desa
